d1,c1,d2,c2,d3,c3,cluster
8.0,0.425,48.0,0.455,64.0,2.125,2
8.0,0.425,48.0,0.455,64.0,2.12,2
8.0,0.43,48.0,0.46,64.0,2.11,2
8.0,0.435,48.0,0.465,64.0,2.1,2
8.0,0.515,48.0,0.525,64.0,2.46,2
8.0,0.45,48.0,0.46,64.0,2.09,2
8.0,0.46,48.0,0.46,64.0,2.08,2
32.0,0.41,34.0,0.69,64.0,2.05,1
32.0,0.412,34.0,0.72,64.0,2.1,1
32.0,0.41,34.0,0.7,64.0,2.1,1
32.0,0.4,34.0,0.6,64.0,2.1,1
32.0,0.395,34.0,0.61,64.0,2.1,1
32.0,0.4,34.0,0.62,64.0,2.11,1
32.0,0.4,34.0,0.625,64.0,2.0,1
32.0,0.4,34.0,0.64,64.0,2.03,1
32.0,0.42,34.0,0.63,64.0,2.1,1
32.0,0.41,34.0,0.64,64.0,2.08,1
32.0,0.41,34.0,0.642,64.0,2.08,1
34.0,1.96,23.0,0.349,64.0,1.9,1
34.0,1.94,23.0,0.345,64.0,1.91,1
34.0,1.9,23.0,0.34,64.0,1.91,1
34.0,1.86,23.0,0.4,64.0,1.99,1
34.0,1.86,23.0,0.392,64.0,1.99,1
34.0,1.855,23.0,0.39,64.0,1.94,1
34.0,1.86,23.0,0.39,64.0,1.95,1
32.0,0.7,27.0,0.2,64.0,2.7,1
34.0,0.38,32.0,0.5,64.0,3.0,1
32.0,0.77,27.0,0.298,64.0,3.0,1
34.0,0.5,32.0,0.36,64.0,3.0,1
32.0,0.74,27.0,0.36,64.0,2.96,1
32.0,0.74,27.0,0.42,64.0,2.93,1
32.0,0.75,27.0,0.4,64.0,2.96,1
32.0,0.772,27.0,0.42,64.0,2.9,1
32.0,0.763,27.0,0.42,64.0,2.93,1
32.0,0.616,27.0,0.336,64.0,2.37,1
32.0,0.77,27.0,0.43,64.0,2.9,1
32.0,0.65,27.0,0.345,64.0,2.33,1
32.0,0.65,27.0,0.34,64.0,2.3,1
32.0,0.773,27.0,0.435,64.0,2.856,1
32.0,0.642,27.0,0.34,64.0,2.27,1
32.0,0.773,27.0,0.46,64.0,2.856,1
32.0,0.6,27.0,0.35,64.0,2.16,1
32.0,0.748,27.0,0.42,64.0,2.871,1
32.0,0.622,27.0,0.34,64.0,2.2,1
32.0,0.78,27.0,0.45,64.0,2.8,1
32.0,0.8,27.0,0.48,64.0,2.75,1
32.0,0.63,27.0,0.37,64.0,2.2,1
32.0,0.77,27.0,0.46,64.0,2.83,1
32.0,0.62,27.0,0.42,64.0,2.2,1
32.0,0.731,27.0,0.46,64.0,2.688,1
32.0,0.785,27.0,0.488,64.0,2.75,1
32.0,0.6,27.0,0.44,64.0,2.2,1
32.0,0.728,27.0,0.46,64.0,2.688,1
32.0,0.78,27.0,0.488,64.0,2.75,1
32.0,0.75,27.0,0.48,64.0,2.75,1
32.0,0.74,27.0,0.476,64.0,2.75,1
32.0,0.62,27.0,0.42,64.0,2.2,1
32.0,0.765,27.0,0.48,64.0,2.74,1
32.0,0.77,27.0,0.48,64.0,2.75,1
32.0,0.76,27.0,0.48,64.0,2.76,1
32.0,0.76,27.0,0.479,64.0,2.75,1
32.0,0.755,27.0,0.48,64.0,2.76,1
32.0,0.74,27.0,0.476,64.0,2.75,1
34.0,1.9,23.0,0.36,64.0,1.7,1
34.0,1.8,23.0,0.36,64.0,1.72,1
34.0,1.71,23.0,0.37,64.0,1.8,1
34.0,1.62,23.0,0.38,64.0,1.89,1
34.0,1.29,23.0,0.273,64.0,1.45,1
34.0,1.666,23.0,0.4,64.0,1.833,1
34.0,1.653,23.0,0.41,64.0,1.824,1
34.0,1.67,23.0,0.418,64.0,1.835,1
34.0,1.7,23.0,0.425,64.0,1.83,1
34.0,1.66,23.0,0.42,64.0,1.825,1
34.0,1.68,23.0,0.415,64.0,1.82,1
34.0,1.25,23.0,0.33,64.0,1.45,1
34.0,1.75,23.0,0.43,64.0,1.82,1
34.0,1.3,23.0,0.4,64.0,1.4,1
34.0,1.8,23.0,0.46,64.0,1.79,1
34.0,1.8,23.0,0.48,64.0,1.72,1
34.0,1.32,23.0,0.392,64.0,1.35,1
34.0,1.97,23.0,0.446,64.0,1.64,1
34.0,1.95,23.0,0.44,64.0,1.68,1
34.0,1.95,23.0,0.41,64.0,1.7,1
34.0,1.94,23.0,0.4,64.0,1.695,1
34.0,1.4,23.0,0.383,64.0,1.3,1
34.0,1.95,23.0,0.392,64.0,1.695,1
34.0,1.94,23.0,0.395,64.0,1.69,1
34.0,1.95,23.0,0.395,64.0,1.7,1
34.0,1.96,23.0,0.39,64.0,1.71,1
34.0,1.953,23.0,0.39,64.0,1.705,1
34.0,1.957,23.0,0.388,64.0,1.71,1
34.0,1.95,23.0,0.385,64.0,1.75,1
34.0,1.975,23.0,0.38,64.0,1.71,1
34.0,1.95,23.0,0.38,64.0,1.715,1
34.0,1.94,23.0,0.38,64.0,1.72,1
34.0,1.4,23.0,0.325,64.0,1.32,1
34.0,1.95,23.0,0.382,64.0,1.71,1
34.0,1.945,23.0,0.382,64.0,1.72,1
34.0,1.4,23.0,0.325,64.0,1.31,1
34.0,1.955,23.0,0.382,64.0,1.72,1
34.0,1.953,23.0,0.382,64.0,1.72,1
34.0,0.42,48.0,0.66,64.0,2.7,1
34.0,0.37,48.0,0.51,64.0,2.43,1
34.0,0.5,48.0,0.62,64.0,2.68,1
34.0,0.4,48.0,0.6,64.0,3.0,1
34.0,0.5,48.0,0.5,64.0,3.0,1
34.0,0.5,48.0,0.65,64.0,2.8,1
34.0,0.5,48.0,0.64,64.0,2.9,1
34.0,0.55,48.0,0.65,64.0,2.7,1
34.0,0.6,48.0,0.64,64.0,2.7,1
34.0,0.603,48.0,0.64,64.0,2.713,1
34.0,0.48,48.0,0.512,64.0,2.16,1
34.0,0.6,48.0,0.64,64.0,2.74,1
34.0,0.47,48.0,0.5,64.0,2.25,1
34.0,0.596,48.0,0.65,64.0,2.75,1
34.0,0.5,48.0,0.55,64.0,2.2,1
34.0,0.596,48.0,0.65,64.0,2.78,1
34.0,0.592,48.0,0.65,64.0,2.76,1
34.0,0.45,48.0,0.495,64.0,1.98,1
34.0,0.6,48.0,0.67,64.0,2.74,1
34.0,0.585,48.0,0.668,64.0,2.745,1
34.0,0.588,48.0,0.67,64.0,2.75,1
48.0,0.668,34.0,0.585,64.0,2.743,1
34.0,0.58,48.0,0.665,64.0,2.75,1
34.0,0.578,48.0,0.67,64.0,2.75,1
34.0,0.581,48.0,0.668,64.0,2.743,1
34.0,0.58,48.0,0.66,64.0,2.76,1
34.0,0.58,48.0,0.658,64.0,2.74,1
34.0,0.58,48.0,0.655,64.0,2.74,1
34.0,0.582,48.0,0.65,64.0,2.76,1
34.0,0.58,48.0,0.65,64.0,2.74,1
34.0,0.58,48.0,0.653,64.0,2.75,1
8.0,0.586,48.0,0.606,64.0,2.778,2
34.0,0.396,48.0,0.504,64.0,2.58,1
34.0,0.413,48.0,0.525,64.0,2.7,1
34.0,0.408,48.0,0.51,64.0,2.58,1
34.0,0.42,48.0,0.53,64.0,2.7,1
34.0,0.42,48.0,0.52,64.0,2.48,1
34.0,0.44,48.0,0.53,64.0,2.5,1
34.0,0.47,48.0,0.54,64.0,2.5,1
34.0,0.46,48.0,0.535,64.0,2.48,1
34.0,0.455,48.0,0.55,64.0,2.5,1
34.0,0.457,48.0,0.547,64.0,2.48,1
34.0,0.455,48.0,0.553,64.0,2.5,1
34.0,0.457,48.0,0.55,64.0,2.48,1
34.0,0.364,48.0,0.442,64.0,2.0,1
34.0,0.366,48.0,0.44,64.0,2.0,1
32.0,1.33,60.0,1.23,59.0,0.9,2
32.0,0.4,8.0,0.3,64.0,1.35,1
32.0,0.405,8.0,0.31,64.0,1.36,1
32.0,0.4,8.0,0.3,64.0,1.25,1
32.0,0.57,8.0,0.55,64.0,2.2,1
32.0,0.56,8.0,0.54,64.0,1.95,1
32.0,0.588,8.0,0.54,64.0,2.08,1
32.0,0.582,8.0,0.51,64.0,2.04,1
32.0,0.56,8.0,0.54,64.0,1.95,1
32.0,0.684,8.0,0.636,64.0,2.52,1
32.0,0.68,8.0,0.62,64.0,2.48,1
32.0,0.68,8.0,0.6,64.0,2.46,1
32.0,0.68,8.0,0.58,64.0,2.5,1
32.0,0.65,8.0,0.54,64.0,2.21,1
32.0,0.66,8.0,0.527,64.0,2.2,1
44.0,0.55,48.0,0.29,64.0,1.37,1
44.0,0.55,48.0,0.3,64.0,1.38,1
8.0,0.28,48.0,0.61,64.0,2.75,2
8.0,0.33,48.0,0.6,64.0,2.75,2
8.0,0.4,48.0,0.58,64.0,2.73,2
8.0,0.45,48.0,0.57,64.0,2.7,2
8.0,0.44,48.0,0.59,64.0,2.95,2
8.0,0.46,48.0,0.6,64.0,2.93,2
44.0,0.9,48.0,0.53,64.0,3.05,1
44.0,0.9,48.0,0.53,64.0,3.1,1
44.0,0.885,48.0,0.57,64.0,3.05,1
44.0,0.9,48.0,0.53,64.0,3.05,1
44.0,0.89,48.0,0.55,64.0,3.1,1
44.0,0.8,48.0,0.47,64.0,2.5,1
44.0,0.76,48.0,0.44,64.0,2.4,1
16.0,0.12,44.0,0.68,58.0,2.95,2
16.0,0.126,44.0,0.68,58.0,3.0,2
16.0,0.12,44.0,0.65,58.0,2.95,2
16.0,0.126,44.0,0.63,58.0,3.0,2
16.0,0.133,44.0,0.6,58.0,3.0,2
16.0,0.135,44.0,0.57,58.0,3.0,2
16.0,0.16,44.0,0.55,58.0,3.0,2
32.0,1.33,8.0,0.45,58.0,2.52,1
32.0,1.3,8.0,0.5,58.0,2.55,1
32.0,1.25,8.0,0.53,58.0,2.55,1
32.0,1.15,8.0,0.53,58.0,2.57,1
32.0,1.1,8.0,0.525,58.0,2.6,1
32.0,0.95,8.0,0.48,58.0,2.68,1
32.0,0.96,8.0,0.47,58.0,2.68,1
32.0,0.98,8.0,0.49,58.0,2.68,1
32.0,1.0,8.0,0.52,58.0,2.68,1
32.0,1.03,8.0,0.485,58.0,2.68,1
32.0,1.06,8.0,0.48,58.0,2.68,1
32.0,1.03,8.0,0.48,58.0,2.65,1
32.0,1.06,8.0,0.48,58.0,2.6,1
32.0,1.03,8.0,0.5,58.0,2.65,1
32.0,1.06,8.0,0.52,58.0,2.65,1
32.0,1.04,8.0,0.53,58.0,2.65,1
32.0,1.05,8.0,0.55,58.0,2.63,1
32.0,1.04,8.0,0.55,58.0,2.77,1
32.0,0.84,8.0,0.44,58.0,2.2,1
8.0,0.4,48.0,0.3,41.0,2.0,2
8.0,0.5,48.0,0.5,41.0,2.5,2
8.0,0.45,48.0,0.37,41.0,1.8,2
8.0,0.47,48.0,0.37,41.0,1.85,2
8.0,0.44,48.0,0.36,41.0,1.8,2
8.0,0.445,48.0,0.357,41.0,1.82,2
8.0,0.44,48.0,0.355,41.0,1.84,2
8.0,0.12,27.0,0.28,41.0,3.6,2
8.0,0.55,48.0,0.45,41.0,3.8,2
8.0,0.12,27.0,0.28,41.0,3.6,2
8.0,0.55,48.0,0.45,41.0,3.8,2
32.0,1.08,42.0,0.36,58.0,2.4,1
32.0,1.0,42.0,0.33,58.0,2.4,1
32.0,1.05,42.0,0.3,58.0,2.36,1
32.0,1.0,42.0,0.23,58.0,2.36,1
32.0,1.05,42.0,0.2,58.0,2.4,1
32.0,1.2,42.0,0.18,58.0,2.3,1
32.0,1.25,42.0,0.177,58.0,2.2,1
44.0,0.6,48.0,1.96,64.0,2.16,1
44.0,0.59,48.0,1.96,64.0,2.1,1
44.0,0.63,48.0,2.06,64.0,2.27,1
44.0,0.63,48.0,2.05,64.0,2.25,1
44.0,0.63,48.0,2.08,64.0,2.25,1
44.0,0.61,48.0,2.1,64.0,2.25,1
44.0,0.6,48.0,2.11,64.0,2.25,1
44.0,0.63,48.0,2.1,64.0,2.23,1
44.0,0.65,48.0,2.11,64.0,2.2,1
44.0,0.628,48.0,2.2,64.0,2.23,1
44.0,0.64,48.0,2.15,64.0,2.17,1
48.0,1.94,64.0,1.95,44.0,0.58,1
44.0,0.6,48.0,1.9,64.0,1.95,1
44.0,0.57,48.0,1.96,64.0,1.95,1
44.0,0.63,48.0,1.92,64.0,1.95,1
44.0,0.58,48.0,1.936,64.0,1.93,1
44.0,0.65,48.0,1.92,64.0,1.95,1
44.0,0.59,48.0,1.95,64.0,1.95,1
44.0,0.59,48.0,1.95,64.0,1.955,1
32.0,0.46,64.0,1.12,36.0,0.64,2
32.0,0.506,64.0,1.232,36.0,0.704,2
32.0,0.51,64.0,1.24,36.0,0.7,2
32.0,0.48,64.0,1.24,36.0,0.67,2
32.0,0.485,64.0,1.3,36.0,0.66,2
32.0,0.495,64.0,1.3,36.0,0.6,2
32.0,0.495,64.0,1.28,36.0,0.6,2
32.0,0.49,64.0,1.29,36.0,0.59,2
6.0,0.462,27.0,0.319,64.0,1.46,2
6.0,0.47,27.0,0.3,64.0,1.5,2
6.0,0.42,27.0,0.36,64.0,1.42,2
6.0,0.42,27.0,0.38,64.0,1.46,2
6.0,0.37,27.0,0.38,64.0,1.315,2
6.0,0.378,27.0,0.35,64.0,1.255,2
6.0,0.5,64.0,1.8,36.0,1.2,2
6.0,0.83,64.0,2.17,36.0,1.08,2
6.0,0.83,64.0,2.26,36.0,1.02,2
6.0,0.9,64.0,2.2,36.0,1.0,2
6.0,0.9,64.0,2.22,36.0,0.98,2
32.0,0.75,27.0,0.25,64.0,3.0,1
8.0,0.58,48.0,0.3,64.0,1.1,2
8.0,0.847,48.0,0.308,64.0,1.44,2
8.0,0.845,48.0,0.32,64.0,1.445,2
8.0,0.853,48.0,0.305,64.0,1.44,2
8.0,0.85,48.0,0.317,64.0,1.445,2
8.0,0.86,27.0,0.32,64.0,1.47,2
8.0,0.96,48.0,0.35,64.0,1.58,2
8.0,0.95,48.0,0.36,64.0,1.57,2
44.0,0.86,48.0,0.48,64.0,3.3,1
44.0,0.7,48.0,0.4,64.0,2.7,1
44.0,0.74,48.0,0.485,64.0,2.6,1
44.0,0.8,48.0,0.51,64.0,3.32,1
8.0,0.47,27.0,0.36,58.0,2.6,2
8.0,0.49,27.0,0.378,58.0,2.73,2
8.0,0.49,27.0,0.383,58.0,2.75,2
8.0,0.48,27.0,0.373,58.0,2.7,2
8.0,0.475,27.0,0.38,58.0,2.65,2
