d1,c1,d2,c2,d3,c3,cluster
16.0,0.019,23.0,0.102,31.0,0.084,1
3.0,0.041,4.0,0.044,5.0,0.047,2
3.0,0.044,4.0,0.045,5.0,0.023,2
3.0,0.045,4.0,0.043,5.0,0.0228,2
3.0,0.044,4.0,0.04,5.0,0.0246,2
3.0,0.044,4.0,0.043,5.0,0.026,2
17.0,0.065,23.0,0.03,31.0,0.045,1
17.0,0.063,23.0,0.029,31.0,0.044,1
17.0,0.06,23.0,0.028,31.0,0.041,1
17.0,0.056,23.0,0.028,31.0,0.045,1
17.0,0.06,23.0,0.027,31.0,0.041,1
17.0,0.059,23.0,0.0275,31.0,0.0415,1
17.0,0.059,23.0,0.0278,31.0,0.0418,1
17.0,0.0585,23.0,0.028,31.0,0.042,1
17.0,0.0587,23.0,0.028,31.0,0.042,1
17.0,0.059,23.0,0.0275,31.0,0.0425,1
17.0,0.058,23.0,0.0288,31.0,0.044,1
17.0,0.059,23.0,0.0298,31.0,0.045,1
17.0,0.0588,23.0,0.0298,31.0,0.044,1
17.0,0.0587,23.0,0.03,31.0,0.0441,1
17.0,0.0587,23.0,0.0287,31.0,0.045,1
17.0,0.0587,23.0,0.0283,31.0,0.045,1
17.0,0.0585,23.0,0.0292,31.0,0.045,1
17.0,0.0587,23.0,0.0292,31.0,0.044,1
17.0,0.06,23.0,0.0295,31.0,0.045,1
17.0,0.0587,23.0,0.028,31.0,0.045,1
17.0,0.059,23.0,0.0283,31.0,0.045,1
17.0,0.059,23.0,0.0285,31.0,0.044,1
17.0,0.059,23.0,0.029,31.0,0.0445,1
17.0,0.0595,23.0,0.029,31.0,0.044,1
17.0,0.06,23.0,0.03,31.0,0.0445,1
17.0,0.06,23.0,0.03,31.0,0.042,1
17.0,0.061,23.0,0.032,31.0,0.041,1
17.0,0.0615,23.0,0.03,31.0,0.0418,1
17.0,0.0613,23.0,0.032,31.0,0.0417,1
17.0,0.0612,23.0,0.032,31.0,0.0415,1
17.0,0.0616,23.0,0.0321,31.0,0.0417,1
17.0,0.0618,23.0,0.032,31.0,0.042,1
17.0,0.061,23.0,0.032,31.0,0.0417,1
17.0,0.0609,23.0,0.0315,31.0,0.0416,1
16.0,0.0148,17.0,0.08,31.0,0.01,1
16.0,0.0165,17.0,0.077,31.0,0.0105,1
3.0,0.048,4.0,0.084,5.0,0.036,2
3.0,0.05,4.0,0.088,5.0,0.034,2
3.0,0.045,4.0,0.092,5.0,0.032,2
3.0,0.05,4.0,0.097,5.0,0.037,2
3.0,0.047,4.0,0.046,5.0,0.029,2
3.0,0.051,4.0,0.055,5.0,0.03,2
3.0,0.076,4.0,0.071,5.0,0.095,2
3.0,0.08,4.0,0.085,5.0,0.1,2
3.0,0.0836,4.0,0.0781,5.0,0.1045,2
3.0,0.083,4.0,0.077,5.0,0.11,2
3.0,0.088,4.0,0.082,5.0,0.1165,2
3.0,0.095,4.0,0.091,5.0,0.122,2
3.0,0.095,4.0,0.092,5.0,0.123,2
3.0,0.095,4.0,0.091,5.0,0.126,2
3.0,0.095,4.0,0.092,5.0,0.129,2
3.0,0.095,4.0,0.095,5.0,0.126,2
3.0,0.095,4.0,0.093,5.0,0.127,2
3.0,0.095,4.0,0.094,5.0,0.126,2
33.0,0.046,66.0,0.033,71.0,0.0,1
33.0,0.0437,66.0,0.0307,71.0,0.0,1
33.0,0.05,66.0,0.04,71.0,0.0,1
33.0,0.052,66.0,0.043,71.0,0.0,1
33.0,0.048,66.0,0.05,71.0,0.0,1
33.0,0.045,66.0,0.055,71.0,0.0,1
33.0,0.105,66.0,0.048,71.0,0.0,1
33.0,0.08,66.0,0.04,71.0,0.0,1
33.0,0.075,66.0,0.042,71.0,0.0,1
33.0,0.08,66.0,0.05,71.0,0.0,1
33.0,0.075,66.0,0.05,71.0,0.0,1
33.0,0.07,66.0,0.06,71.0,0.0,1
33.0,0.065,66.0,0.07,71.0,0.0,1
66.0,0.0275,71.0,0.0,71.0,0.0,1
33.0,0.083,66.0,0.057,71.0,0.0,1
3.0,0.006,4.0,0.106,5.0,0.09,2
3.0,0.006,4.0,0.12,5.0,0.1,2
3.0,0.006,4.0,0.1,5.0,0.11,2
3.0,0.006,4.0,0.102,5.0,0.113,2
17.0,0.028,23.0,0.25,31.0,0.02,1
17.0,0.026,23.0,0.29,31.0,0.019,1
17.0,0.023,23.0,0.29,31.0,0.021,1
17.0,0.022,23.0,0.28,31.0,0.023,1
17.0,0.021,23.0,0.303,31.0,0.022,1
17.0,0.019,23.0,0.305,31.0,0.02,1
17.0,0.018,23.0,0.308,31.0,0.02,1
16.0,0.0128,17.0,0.07,31.0,0.133,1
16.0,0.013,17.0,0.08,31.0,0.12,1
16.0,0.015,17.0,0.085,31.0,0.1,1
16.0,0.016,17.0,0.095,31.0,0.1,1
16.0,0.016,17.0,0.1,31.0,0.11,1
16.0,0.0156,17.0,0.103,31.0,0.11,1
16.0,0.011,17.0,0.114,31.0,0.113,1
16.0,0.011,17.0,0.116,31.0,0.117,1
16.0,0.011,17.0,0.116,31.0,0.115,1
16.0,0.011,17.0,0.12,31.0,0.115,1
16.0,0.01,17.0,0.116,31.0,0.115,1
16.0,0.011,17.0,0.116,31.0,0.117,1
16.0,0.01,17.0,0.12,31.0,0.117,1
16.0,0.011,17.0,0.123,31.0,0.12,1
16.0,0.0093,17.0,0.113,31.0,0.11,1
16.0,0.0093,17.0,0.114,31.0,0.108,1
3.0,0.028,4.0,0.033,5.0,0.028,2
3.0,0.025,4.0,0.028,5.0,0.026,2
3.0,0.024,4.0,0.025,5.0,0.0122,2
16.0,0.019,23.0,0.102,31.0,0.084,1
16.0,0.02,23.0,0.1,31.0,0.079,1
16.0,0.02,23.0,0.095,31.0,0.08,1
16.0,0.0198,23.0,0.094,31.0,0.079,1
16.0,0.0205,23.0,0.1,31.0,0.0794,1
16.0,0.0198,23.0,0.091,31.0,0.076,1
16.0,0.02,23.0,0.09,31.0,0.0798,1
16.0,0.021,23.0,0.088,31.0,0.081,1
16.0,0.022,23.0,0.09,31.0,0.0798,1
16.0,0.0215,23.0,0.089,31.0,0.081,1
16.0,0.0214,23.0,0.089,31.0,0.081,1
16.0,0.021,23.0,0.089,31.0,0.08,1
16.0,0.021,23.0,0.09,31.0,0.08,1
16.0,0.021,23.0,0.09,31.0,0.081,1
16.0,0.0215,23.0,0.089,31.0,0.088,1
31.0,0.08,16.0,0.02,23.0,0.094,1
16.0,0.138,23.0,0.168,31.0,0.067,1
16.0,0.138,23.0,0.173,31.0,0.07,1
16.0,0.138,23.0,0.175,31.0,0.069,1
16.0,0.138,23.0,0.175,31.0,0.069,1
16.0,0.14,23.0,0.165,31.0,0.067,1
16.0,0.13,23.0,0.168,31.0,0.067,1
16.0,0.126,23.0,0.165,31.0,0.068,1
3.0,0.014,4.0,0.018,5.0,0.047,2
3.0,0.014,4.0,0.023,5.0,0.052,2
3.0,0.014,4.0,0.021,5.0,0.054,2
17.0,0.04,23.0,0.07,31.0,0.024,1
17.0,0.035,23.0,0.068,31.0,0.026,1
17.0,0.034,23.0,0.07,31.0,0.025,1
17.0,0.032,23.0,0.07,31.0,0.025,1
17.0,0.033,23.0,0.071,31.0,0.025,1
4.0,0.04,5.0,0.234,71.0,0.0,1
4.0,0.04,5.0,0.2,71.0,0.0,1
4.0,0.036,5.0,0.18,71.0,0.0,1
4.0,0.04,5.0,0.15,71.0,0.0,1
4.0,0.04,5.0,0.12,71.0,0.0,1
4.0,0.04,5.0,0.1,71.0,0.0,1
